,text,user
79,۷/ نمی شود دم از #انقلابی بودن بزنی و آقای هاشمی و خانواده‌اش را به اشرافیت متهم کنی و آن وقت خانواده‌ات برای خرید #سیسمونی نوه نازنینت به یک کشور دیگر سفر کنند. خاطرات آقای هاشمی موجود است. صادقانه همه چیز را نوشته. حتی ماجرای تفریح خانوادگی شان را در عصر عاشورا.,khabaronlinee
80,۶/ #قالیباف درست می گوید نه مسافرت رفتن خانواده یک مسئول به ترکیه جرم است و نه تصمیم فرزند یک مسئول و اقدام او برای مهاجرت از کشور. چیزی که جرم است و شاید در هیچ کجای قانون هم نیامده باشد عدم صداقت با مردمی است که ادعای نماینده بودن آن ها را داری.,khabaronlinee
81,۵/ به خدا ما هم زورمان می آید یکی مثل #رائفی_پور یقه آقای #قالیباف را می‌گیرد و با آن لحن زننده و لمپنی حیثیت رئیس مجلس را زیر سئوال می‌برد اما خود کرده را تدبیر نیست.,khabaronlinee
82,۴/ به نیات پشت پرده کاری نداریم. اصلا همه این اسناد و مدارک توسط سیا و موساد منتشر شده‌اند اما در اصل ماجرا که تفاوتی حاصل نمی شود. می‌شود؟ این که چند سال بعد از ماجرای #سیسمونی_گیت آقای قالیباف بگوید آیا خانواده آدم برود مسافرت گناه است، می شود پاسخگویی؟,khabaronlinee
83,۳/ اصلا همه آن چه در این سال ها مطرح شده صرفا اتهام بوده و توطئه رقبای سیاسی ایشان اما بالاخره یکی باید به ما توضیح بدهد آن ها درست می‌گویند یا آقای #قالیباف که مدعی است بیست سی میلیون تومان بیشتر در کارت اعتباری اش موجود نیست.,khabaronlinee
84,۲/ اتهاماتی که در این چند ساله به #قالیباف وارد شد هر کدامشان برای خلع یک رئیس جمهور و فروپاشی یک نظام و از بین رفتن یک دستگاه سلطنتی کافی بود اما ایشان انگاری مصونیت آهنین که چه عرض کنم بلکه مصونیتی الهی دارد.,khabaronlinee
85,"۱/ واقعا آقای #قالیباف باید چه کند که دست کم یک بار پایش به دادگاه باز شود. حداقل به عنوان مطلع. دست کم به عنوان ارائه پاره ای از توضیحات. این که نمی شود.
https://t.co/EghVT8040X https://t.co/OIaO6HBKP3",khabaronlinee
86,"محسن اسماعیلی عضو تابوشکن #مجلس_خبرگان رهبری است و نخستین نماینده‌ای که بدون لباس مرسوم روحانیت به آن مجلس راه یافته؛ به نظر او مجلس خبرگان صرفا برای روز مبادا نیست و باید مجمع نخبگان باشد نه فقط مجمع فقها.
متن کامل گفت‌وگو:
https://t.co/4XttNwYzdz
#کافه_خبر https://t.co/Sjndmo5dls",khabaronlinee
87,"«بعضی از دوستان اصولا با بردن نام نظارت مسئله دارند و آن را نمی‌پذیرند و خیال می‌کنند اگر سخن از نظارت بر رهبری پیش بیاید، تضعیف رهبری است در حالی که نظارت به معنای واقعی‌اش می‌تواند بهترین حمایت و صیانت از رهبری باشد»

محسن اسماعیلی در گفت‌وگو با خبرآنلاین
#مجلس_خبرگان
#کافه_خبر https://t.co/bFTOIrkFdZ",khabaronlinee
88,"این بار یک متولد ۱۳۷۵ ثابت کرد که یک ملت فقیر، سوژه‌ی خوبی برای کلاهبرداری است؛ پرونده هفته خبرآنلاین درباره‌ی #كوروش_كمپانی و مالباختگان پرشمار آن است:
https://t.co/JwoH4uDs3R https://t.co/xJJKpplAtU",khabaronlinee
89,"«مجلس انگلستان و مجلس آمریکا هم ادعای برتری دارند، در حالی که در انگلیس مجلس حتی نمی‌تواند نخست‌وزیر را استیضاح کند و در آمریکا هم رئیس‌جمهور می‌تواند مجلس را منحل کند؛ بنابراین #مجلس ما که می‌تواند رئیس‌جمهور را استیضاح کند، قوی‌ترین است.»

حسین الله‌کرم
https://t.co/gSMmT3eOOH https://t.co/8mCHGLgCBy",khabaronlinee
90,RT @MastourehNasiri: دهه شصت هم نبوده، همین امسال، همین حالا. طرف خودش مذهبی، خانواده مذهبی، از گزینش رد شده چون حیوان خانگی در حیاط خونه د…,khabaronlinee
91,"سیدمحمد بطحایی وزیر پیشین آموزش و پرورش در #کافه_خبر خبرآنلاین، از رد شدن یک دانشجوی دبیری در #گزینش آموزش و پرورش به خاطر نگهداری گربه در حیاط منزل خبر می‌دهد!
@sm_bathaei https://t.co/8vA9RJX31W",khabaronlinee
92,"«جوان امروز از این قیافه با یقه‌ی بسته و ته ریش بدش می‌آید»

تیزر گفت‌وگوی خبرآنلاین با سید محمد بطحایی @sm_bathaei وزیر اسبق آموزش و پرورش
#کافه_خبر https://t.co/NCSMypftaO",khabaronlinee
93,دبیرکل ستاد مبارزه با مواد مخدر به @isna_farsi گفته است که رشد مصرف #مواد_مخدر در ایران متوقف شده! https://t.co/zQuNLVnPsT,khabaronlinee
94,این اظهار نظر @javad_owji وزیر نفت به عنوان یک مقام رسمی و بلندپایه، دارای اهمیت است و دخالت #اسرائیل در انفجار خطوط لوله گاز سراسری کشور در بهمن گذشته را تایید می‌کند. پیش‌تر @nytimes هم از حمله خرابکارانه اسرائیل به شبکه‌ی توزیع گاز ایران خبر داده بود. https://t.co/QALIyiimKJ,khabaronlinee
95,"«در کشور، مدیران فرهنگیِ چیز فهم که کار اجرایی هم بلد باشند زیاد نداریم. مدیران با سلایق شخصی خودشان کارهایی انجام می‌دهند و پشت‌بندش 
«حضرت آقا، حضرت آقا…» می‌گویند. متأسفانه تلقی کاذبی با کارهایشان می‌سازند.»

علی لاریجانی در مستند غیر رسمی ۶
@alilarijani_ir 
@Khamenei_fa https://t.co/Le3QVJO5di",khabaronlinee
96,"۳/ علی‌ اکبریان گرچه با تعویض به آن بازی آمد اما مهاجم تاثیرگذار #استقلال بود؛ اکبریان حتی گل هم زد اما بداقبال بود و گل او مردود اعلام شد.
چهره‌ی جنجال‌ساز دیگر آن دربی، #عابدزاده بود؛ او که برخلاف قبل، دروازه‌بان آبی‌ها نبود و نخستین دربی‌اش را با پیراهن #پرسپولیس تجربه می‌کرد. https://t.co/BujBQf1TDw",khabaronlinee
97,۲/ درگیری مجتبی محرمی با #قلعه‌نویی و هجوم تماشاگران #پرسپولیس، کار را به آنجا رساند که دربی ۳۰ دی ۱۳۷۳ در دقیقه‌ی ۸۸ با سوت ابهران متوقف شود و تعداد زیادی از بازیکنان محروم شوند. محرمی با ۳ سال محرومیت، سنگین‌ترین حکم را گرفت و بعد از آن عابدزاده و شاهرودی با دو و یک سال! https://t.co/rlJviGCatu,khabaronlinee
98,"۱/ شهرآورد خشن و ناتمام ۱۳۷۳ هنوز در یاد فوتبال‌دوستان است؛ #دربی‌ سی و نهم که نتیجه‌اش را کمیته انضباطی ۳-۰ به نفع #استقلال اعلام کرد و حتی پزشکان #پرسپولیس هم که آن زمان هنوز پیروزی صدایش می‌کردند محروم شدند چه رسد به مجتبی محرمی و عابدزاده و ...
علی اکبربان از آن بازی می‌گوید: https://t.co/gJn8MtS0R7",khabaronlinee
99,سخنگوی دولت @alibahaadori در جمع مدرسان معارف اسلامی دانشگاه‌ها مدعی شده که #دولت_سیزدهم اعتماد مردم را جلب کرده است. https://t.co/fhY98d4D9Q,khabaronlinee
100,#فوری: #یمن به یک ناو جنگی #آمریکا در دریای سرخ حمله کرد.,Khabar_F
101,#فوری: ایران فرآیند تزریق گاز به صدها سانتریفیوژ جدید را آغاز کرد.,Khabar_F
102,استیضاح وزیر صمت کلید خورد.,Khabar_F
103,اطلاعیه ستاد استهلال: هلال ماه #شوال در غروب روز یکشنبه ۱۱ اردیبهشت رؤیت نشد و فردا دوشنبه ۱۲ اردیبهشت ۱۴۰۱ مطابق با ۳۰ #رمضان خواهد بود.,Khabar_F
104,#فوری: پوتین به ارتش روسیه دستور داد وارد خاک اوکراین شود.,Khabar_F
105,مهرداد سراجی سرپرست فدراسیون فوتبال خواهد شد.,Khabar_F
106,عزیزی خادم از ریاست فدراسیون فوتبال برکنار شد.,Khabar_F
107,وزارت خارجه آمریکا اعلام کرد این معافیت‌ها صرفا فنی و مربوط به نیروگاه بوشهر، راکتور اراک و تهران است که تاثیر اقتصادی نخواهد داشت. همچنین در ادامه وزارت خارجه آمریکا اعلام کرد این اقدامات را نمی‌توان به منظور سیگنال بازگشت به #برجام از سوی آمریکا دانست.,Khabar_F
108,#فوری: دولت آمریکا طی دستورالعملی معافیت‌های تحریمی برنامه هسته‌ای صلح آمیز ایران را مجددا فعال کرد.,Khabar_F
109,#فوری: آیت‌الله صافی گلپایگانی درگذشت.,Khabar_F
110,#فوری: ملک سلمان، پادشاه #عربستان درگذشت.,Khabar_F
111,#امیرعبداللهیان به کرونا مبتلا شد.,Khabar_F
112,#فوری: پیرحسین کولیوند رئیس جمعیت هلال احمر شد. https://t.co/DR2yvMuxIk,Khabar_F
113,ابوالحسن #بنی_صدر، صبح شنبه در بیمارستانی در فرانسه درگذشت.,Khabar_F
114,اینستاگرام و فیسبوک مجددا در دسترس قرار گرفتند.,Khabar_F
115,شوخی کاربران فضای مجازی با تیم فنی فیسبوک و مارک زاکربرگ https://t.co/PiN9oTxfjH,Khabar_F
116,در پی اختلال فیسبوک، واتساپ و اینستاگرام، مارک زاکربرگ ۶ میلیارد دلار از ثروتش را از دست داد.,Khabar_F
117,راشاتودی: اطلاعات ۱.۵ میلیارد کاربر فیسبوک توسط هکرها به فروش گذاشته شد.,Khabar_F
118,رویترز: هکر ۱۳ ساله چینی به نام سون جیسو باعث توقف خدمات فیسبوک و واتس اپ و اینستاگرام شده است.,Khabar_F
119,#فوری: #ایران به #آذربایجان هشدار داد در صورت هرگونه اقدام در جهت تغییر مرزهای بین‌المللی، نیروهای نظامی خود را وارد خاک #ارمنستان خواهد کرد.,Khabar_F
120,با اعلام سازمان همکاری‌های شانگهای، ایران به عضویت دائم این سازمان درآمد.,Khabar_F
121,#فوری: حسین مدرس خیابانی استاندار سیستان و بلوچستان شد.,Khabar_F
122,"RT @mirkazemi_ir: دکتر میرکاظمی در سومین جلسه ستاد بودجه کشور:
هدف دولت اين است با اصلاح ساختار بودجه، سطح رفاه مردم بالا رود.

#سید_مسعود_…",Khabar_F
123,#فوری: نیروی زمینی سپاه مناطق استقرار نیروهای تروریستی در اربیل عراق را هدف حمله پهپادی/موشکی قرار داد.,Khabar_F
124,با حکم #رییسی، میثم لطیفی به سمت معاون رییس جمهور و رییس سازمان امور اداری و استخدامی کشور منصوب شد.,Khabar_F
125,با حکم #رییسی، آقایان فرهاد رهبر به سمت دستیار اقتصادی رییس جمهور و سید صولت مرتضوی به سمت معاون اجرایی رییس جمهور و سرپرست نهاد ریاست جمهوری منصوب شدند.,Khabar_F
126,صادق خلیلیان استاندار ویژه خوزستان شد.,Khabar_F
127,بابک نگاهداری رییس مرکز پژوهش‌های مجلس شد.,Khabar_F
128,سرلشکر سید حسن فیروزآبادی درگذشت.,Khabar_F
129,کریستیانو #رونالدو رسما به #منچستریونایتد پیوست.,Khabar_F
130,#فوری: بغیر از گزینه پیشنهادی وزارت آموزش و پرورش، دیگر وزرای پیشنهادی دولت از مجلس رای اعتماد گرفتند.,Khabar_F
131,پاکستان در حال انتقال مقامات افغانستانی به اسلام آباد است.,Khabar_F
132,#فوری: اشرف غنی از ریاست جمهوری #افغانستان برکنار و علی احمد جلالی رئیس دولت موقت(انتقالی) شد.,Khabar_F
133,#فوری: سید مسعود #میرکاظمی به سمت معاون رئیس‌جمهور و رئیس سازمان برنامه و بودجه منصوب شد.,Khabar_F
134,"ساداتی نژاد -جهاد کشاورزی
امیر عبداللهیان -خارجه
فاطمی امین -صمت
ضرغامی -گردشگری
سجادی -ورزش و جوانان
عین اللهی -وزارت بهداشت
اسماعیلی -ارشاد
زارع پور -ارتباطات",Khabar_F
135,"لیست وزرای پیشنهادی دولت سیزدهم به شرح زیر است:

اوجی -نفت
خاندوزی -اقتصاد
خطیب -اطلاعات 
آشتیانی -دفاع
وحیدی -کشور
محرابیان -نیرو
باغ گلی -آموزش و پرورش
زلفی گل -علوم 
عبدالملکی -کار 
رستم قاسمی -راه و شهرسازی",Khabar_F
136,#عنابستانی به اتهام تعرض به مامور ناجا به سه ماه و یک روز حبس محکوم شد.,Khabar_F
137,فارس: علیرضا #زاکانی شهردار #تهران شد.,Khabar_F
138,غلامحسین #اسماعیلی رییس دفتر رییس‌جمهور و سرپرست نهاد ریاست جمهوری خواهد شد.,Khabar_F
139,#فوری: محمد #مخبر از سوی #رییسی بعنوان معاون اول دولت سیزدهم منصوب شد.,Khabar_F
140,تایید خبر فوت #ارشا_اقدسی توسط یکی از نزدیکان این بدلکار ایرانی https://t.co/kvKXYhW5Wu,Khabar_F
141,#فوری: لحظاتی قبل #ارشا_اقدسی درگذشت.,Khabar_F
142,[نام دیگر اعضای کابینه به محض قطعیت یافتن منتشر خواهد شد],Khabar_F
143,"۹. #وحیدی -کشور
۱۰. #امیرعبدالهیان -خارجه
۱۱. #زارع_پور -ارتباطات
۱۲. #اوحدی -بنیاد شهید
۱۳. کیومرث #هاشمی -ورزش
۱۴. عباس #علی_آبادی -نیرو
۱۵. #اسلامی -راه 
۱۶. مهدی #اسماعیلی -ارشاد
۱۷. #حاتمی -دفاع
۱۸. #رمضانی -اطلاعات
۱۹. غلامحسین #اسماعیلی -دادگستری",Khabar_F
144,"#فوری: لیست اعضای #کابینه دولت سیزدهم تاکنون به شرح ذیل است:
۱. محمد #مخبر -معاون اول
۲. سید مسعود #میرکاظمی -معاون رییس جمهور و رییس سازمان برنامه و بودجه
۳. #فرزین -اقتصاد
۴. #طالبی -بانک مرکزی
۵. #اوجی -نفت
۶. #محرابیان -صمت
۷. #جبل_عاملی -علوم
۸. #ابوالقاسمی -بهداشت",Khabar_F
145,#فوری: حسین #مدرس_خیابانی جایگزین محمد #مخبر در ستاد اجرایی فرمان امام(ره) خواهد شد.,Khabar_F
146,غلامحسین محسنی اژه‌ای رئیس قوه‌قضاییه خواهد شد.,Khabar_F
147,بایدن: الآن زمان توافق با ایران است.,Khabar_F
148,#فوری: حسن روحانی برای تبریک به رئیس‌جمهور منتخب ملت به قوه‌قضاییه رفت.,Khabar_F
149,با اعلام رسمی شمارش بیش از ۹۰ درصد آرا،  سید ابراهیم #رئیسی رسما بعنوان هشتمین رییس جمهوری اسلامی ایران معرفی شد.,Khabar_F
150,طبق آرای شمارش شده تا کنون، ابراهیم رئیسی پیشتاز مطلق انتخابات ریاست جمهوری ۱۴۰۰ است.,Khabar_F
151,مشارکت در انتخابات ریاست جمهوری ۱۴۰۰ به حدود ۳۲ میلیون نفر رسیده است.,Khabar_F
152,ستاد #رییسی و #همتی درخواست تمدید انتخابات تا ساعت ۴ بامداد را داشتند.,Khabar_F
153,درب‌های شعب اخذ رای سراسر کشور بسته شد.,Khabar_F
154,سعید جلیلی با صدور بیانیه‌ای از کاندیداتوری انتخابات ریاست جمهوری ۱۴۰۰ انصراف داد.,Khabar_F
155,محسن مهرعلیزاده از ادامه حضور در انتخابات ریاست جمهوری انصراف داد.,Khabar_F
156,RT @mirkazemi_ir: بسم الله الرحمن الرحیم,Khabar_F
157,RT @AliMokhtarzadeh: اعلام حمايت مولوي عبدالحميد از آیت‌الله #رئیسی با حضور معاون هماهنگ كننده ايشان مولوي حافظ اسماعيل در مراسم استقبال از…,Khabar_F
158,#فوری: لیست بزرگترین بدهکاران بانکی که #همتی به #رئیسی داد. https://t.co/69Mz3d3us7,Khabar_F
159,"RT @naderitwt: #همتی  در مصاحبه با سایت دفتر رهبر انقلاب:
با کمک ق.قضائیه توانستیم منابع بسیاری را به سیستم بانکی برگردانیم. مثلاً یازده اَ…",Khabar_F
160,تصویر نامه منتشر شده از درخواست عبدالناصر #همتی برای افزایش قیمت بنزین به لیتری ۵۰۰۰ تومان جهت جبران کسری بودجه دولت https://t.co/VwcqjSelSc,Khabar_F
161,برای #عنابستانی قرار مجرمیت صادر شد. / عنابستانی طبق کیفرخواست در سه مورد مجرم شناخته شده است. https://t.co/xzNaOkO5yC,Khabar_F
162,#مهم: پدر صنایع موشکی و فضایی اسرائیل کشته شد.,Khabar_F
163,"RT @drjahanpur: تکذیب خبر درگذشت سید علی اکبر محتشمی پور

دقایقی قبل آقای دکتر کولیوند رئیس سازمان اورژانس کشور با تکذیب خبر انتوباسیون و خ…",Khabar_F
164,الجزیره: مذاکرات وین به مرحله تدوین پیش‌نویس رسید.,Khabar_F
165,لیست ۷ نفره شورای نگهبان به وزارت کشور ابلاغ شد. https://t.co/U0xRUX7fpg,Khabar_F
166,براساس اخبار واصله تعدادی از افراد رد صلاحیت شده در تلاش برای تغییر لیست شورای نگهبان و دریافت حکم حکومتی با عنوان تحقق انتخاباتی پرشور هستند.,Khabar_F
167,اعلام انصراف #حسین_دهقان از انتخابات ریاست جمهوری ۱۴۰۰ به نفع #ابراهیم_رئیسی پس از اعلام غیررسمی لیست افراد تایید صلاحیت شده https://t.co/0wu0tx9iDE,Khabar_F
168,"اخبار غیر رسمی از تایید صلاحیت افراد زیر برای انتخابات ریاست جمهوری ۱۴۰۰ حکایت دارد:
۱.ابراهیم رئیسی
۲.قاضی زاده هاشمی
۳.علیرضا زاکانی
۴.سعید جلیلی
۵.محسن رضایی
۶.عبدالناصر همتی
۷.محسن مهرعلیزاده",Khabar_F
169,سعید #جلیلی، محسن #رضایی، محمد #شریعتمداری و عبدالناصر #همتی هم در انتخابات ریاست جمهوری ۱۴۰۰ ثبت نام کردند.,Khabar_F
170,#جهانگیری در انتخابات ریاست جمهوری ۱۴۰۰ ثبت‌نام کرد.,Khabar_F
171,سید ابراهیم #رئیسی وارد ستاد انتخابات کشور شد.,Khabar_F
172,سید ابراهیم #رئیسی در بیانیه‌ای اعلام کاندیداتوری برای انتخابات ریاست جمهوری ۱۴۰۰ کرد.,Khabar_F
173,#فوری: دفتر مقام معظم رهبری فردا را اول ماه شوال و #عید_فطر اعلام کرد.,Khabar_F
174,محمود احمدی‌نژاد برای ثبت نام در انتخابات ریاست جمهوری وارد وزارت کشور شد.,Khabar_F
175,محمد #شریعتمداری با شعار تشکیل دولت سوم #خاتمی وارد عرصه انتخابات ریاست جمهوری خواهد شد.,Khabar_F
176,#فوری: حضور ابراهیم #رئیسی در #انتخابات ریاست جمهوری قطعی شد.,Khabar_F
177,#فوری: یک فروند موشک زمین به زمین از خاک سوریه به هدفی در نزدیکی نیروگاه اتمی دیمونای اسرائیل برخورد کرد.,Khabar_F
178,تغییرات مدیریتی در بزرگترین خودروساز کشور کلید خورد؛ محمدرضا مدرس خیابانی مدیرعامل #ایران_خودرو خواهد شد.,Khabar_F
179,#فوری: یک کشتی اسرائیلی نزدیک بندر فجیره امارات مورد هدف قرار گرفت.,Khabar_F
180,ایران در نامه‌ای به آژانس انرژی اتمی اعلام کرد که فرآیند غنی‌سازی ۶۰ درصدی را آغاز کرده است.,Khabar_F
181,دقایقی قبل خاندان سلطنتی بریتانیا طی اطلاعیه‌ای از مرگ پرنس فیلیپ، همسر ملکه الیزابت دوم خبر داد.,Khabar_F
182,تکمیلی: خبرگزاری مهر اعلام کرد علت مرگ #آزاده_نامداری خودکشی بوده است.,Khabar_F
183,#فوری: لحظاتی پیش پیکر بی جان #آزاده_نامداری یکی از مجریان سابق صدا و سیما در منطقه سعادت آباد در غرب تهران کشف شد./فارس,Khabar_F
184,مهرداد #میناوند، بازیکن سابق تیم ملی و #پرسپولیس در اثر کرونا درگذشت.,Khabar_F
185,"ایوانکا #ترامپ به جرم مالی احضار شد

🔹ایوانکا ترامپ، دختر و مشاور ارشد ترامپ در ارتباط با مصرف وجوه صندوق‌های غیرانتفاعی برای مصارف شخصی و برگزاری جشن پیروزی انتخاباتی در سال ۲۰۱۷، از سوی دفتر دادستان کل ناحیه «کلمبیا» آمریکا، برای ارائه توضیح احضار شد.",Khabar_F
186,پنتاگون اعلام کرد، ناو هواپیمابر نیمیتز راهی خلیج فارس شده است.,Khabar_F
187,#فوری: وزارت دفاع و پشتیبانی نیروهای مسلح اعلام کرد دقایقی پیش محسن فخری‌زاده علیرغم تلاش پزشکان به شهادت رسیده است.,Khabar_F
188,تکمیلی/ گزارش تصویری از محل ترور محسن فخری‌زاده https://t.co/SXzHhsvzFS,Khabar_F
189,تکمیلی/ تصویری از محل ترور محسن فخرری‌زاده https://t.co/C2r6qiUgzY,Khabar_F
190,تکمیلی/ محسن فخری‌زاده بارها توسط #اسرائیل بعنوان هدف #ترور این کشور معرفی شده بود. https://t.co/g1ffCxBSEG,Khabar_F
191,#فوری: محسن فخری‌زاده، دانشمند هسته‌ای و موشکی ایران #ترور شد. https://t.co/cWX7jIKrM5,Khabar_F
192,#فوری: رسانه‌های آرژانتینی گزارش دادند #مارادونا لحظاتی قبل بعلت سکته قلبی درگذشته است.,Khabar_F
193,#ترامپ ساعاتی قبل دستور شروع روند انتقال قدرت به دولت جدید این کشور را صادر کرد.,Khabar_F
194,میشیگان رسما صحت آرای بایدن را تایید کرد.,Khabar_F
195,جو‌ #بایدن، @ABlinken را بعنوان وزیر خارجه آمریکا معرفی خواهد کرد.,Khabar_F
196,ایالت #جورجیا صحت آرای #بایدن را پس از بازشماری تایید کرد.,Khabar_F
197,پنتاگون: از ۲۵ دی ماه خروج تمامی نظامیان آمریکایی از عراق و افغانستان آغاز خواهد شد.,Khabar_F
198,روح‌الله زم به اعدام محکوم شد.,Khabar_F
199,در حمله جداگانه‌ای، پایگاه موشکی ماس در استان مارب نیز تحت کنترل نیروهای یمنی در آمده است.,Khabar_F
200,الجزیره: قطر ایرویز اعلام کرده پروازهایش به ایران را از سر گرفته است.,FarsNews_Agency
201,وزیر دفاع پاکستان: روابط با ایران مستحکم است.,FarsNews_Agency
202,شرکت عراق‌ایرویز پرواز از فرودگاه‌های عراق به مقصد ایران را از فردا از سر خواهد گرفت.,FarsNews_Agency
203,سخنگوی شورای امنیت ملی آمریکا: قبل از حمله به اسرائیل پیام‌هایی از ایران دریافت کردیم اما چیزی دربارۀ زمان حمله، اهداف و نوع آن مخابره نشده بود.,FarsNews_Agency
204,لاپید، رئیس مخالفان کابینۀ بنیامین نتانیاهو: دولت و نخست‌وزیر اسرائیل به یک تهدید موجودیتی برای اسرائیل تبدیل شده‌اند. آن‌ها بازدارندگی اسرائیل را نابود کرده‌اند.,FarsNews_Agency
205,ماکرون: ما به درخواستِ اردن، در رهگیری پهپادها و موشک‌های شلیک‌شده از ایران به‌سمت اسرائیل شرکت کردیم.,FarsNews_Agency
206,دست‌نوشته‌‌های روی موشک‌های ایران پیش از شلیک به‌سمت مهم‌ترین پایگاه نظامی اسرائیل https://t.co/qFSiEPJR13,FarsNews_Agency
207,امین میرزازاده با پیروزی مقابل حریفی از کره‌جنوبی قهرمان ۱۳۰ کیلوگرم مسابقات کشتی فرنگی قهرمانی آسیا شد. https://t.co/12ODtTuzeA,FarsNews_Agency
208,ناصر علیزاده با پیروزی مقابل حریف قزاقستانی قهرمان وزن ۸۷ کیلوگرم کشتی فرنگی آسیا شد. https://t.co/eA037LP93m,FarsNews_Agency
209,لحظۀ شلیک پهپادهای ایران به‌سمت اراضی اشغالی https://t.co/YRghXmpY66,FarsNews_Agency
210,در پی دستور گالانت، وزیر جنگ رژیم صهیونیستی برای تخریب یک روستای صهیونیست‌نشین در نزدیکیِ رام‌الله، وزیر امنیت داخلی این رژیم از نتانیاهو خواست گالانت را برکنار کند.,FarsNews_Agency
211,الجزیره به نقل از منابع دیپلماتیک گزارش کرد ایران از طریق ترکیه پیام جدیدی برای آمریکا ارسال کرده و از طریق مصر هم پیام هشدارآمیز مهم و بی‌سابقه‌ای برای رژیم صهیونیستی ارسال کرده. در این گزارش آمده مضمون پیام‌های هشدار ایران، پاسخ به هرگونه ماجراجویی اسرائیل بوده است.,FarsNews_Agency
212,لحظه دستگیری سارقان بزرگراه صدر https://t.co/lTFAEiO1l7,FarsNews_Agency
213,شاخص کل بورس در پایان معاملات دوشنبه با رشد ۱۰ هزار واحدی، به ۲ میلیون و ۲۰۶ هزار واحد رسید.,FarsNews_Agency
214,وزیر خارجهٔ انگلیس که اقدام ایران علیه رژیم صهیونیستی را محکوم کرده، در پاسخ به مجری تلویزیونی که پرسید «اگر کسی کنسولگری انگلیس را بمباران کند، چه کار می‌کنیم؟» گفت: خب یک واکنش خیلی شدید نشان می‌دهیم. مجری هم در ادامه گفت: ایران هم می‌گوید، ما همین کار را کرده‌ایم. https://t.co/IEBR7HGkVC,FarsNews_Agency
215,"دادستانی تهران علیه حسین دهباشی در راستای مقابله با برهم‌زنندگان امنیت روانی جامعه اعلام جرم کرد و این فرد برای ارائه توضیحات به دادسرای تهران احضار شد.

دهباشی اخیرا هم‌صدا با صهیونیست‌ها مواضعی علیه عملیات تنبیهی ایران با هدف بی‌اعتبارسازی آن در فضای مجازی منتشر کرده بود.",FarsNews_Agency
216,مدیرکل دفتر موسیقی: بلیت کنسرت در تهران با احتساب مالیات زیر یک میلیون تومان خواهد بود.,FarsNews_Agency
217,"رئیس کل دادگستری تهران با اشاره به صدور رای پرونده «کینگ‌مانی» گفت: در این پرونده ۳ نفر از اشخاص حقیقی به حبس‌های طولانی مدت محکوم شدند و «بادران گستران» ۲ سال از فعالیت با استفاده از رمزارز ممنوع شد.
 ‌
همچنین متهمان به پرداخت مطالبات شکات به نرخ روز محکوم شدند.",FarsNews_Agency
218,بر اثر واژگونی اتوبوس در جاده حیران، ۵ نفر جان باختند و ۱۸ نفر مصدوم شدند. https://t.co/ZPeZKE02at,FarsNews_Agency
219,جلسه شورای امنیت که با عنوان وضعیت خاورمیانه برای بررسی اقدام تنبیهی ایران علیه رژیم صهیونیستی تشکیل شده بود، بدون صدور هیچ بیانیه و قطعنامه‌ای به کار خود پایان داد.,FarsNews_Agency
220,بایدن: با رهبران گروه ۷ درباره حمله بی سابقه ایران به اسرائیل صحبت کردم,FarsNews_Agency
221,نمایندهٔ سوریه در شورای امنیت: ما مقامات رژیم اشغالگر و دولت آمریکا را مسئول کامل حملات اسرائیل و هرگونه تشدید بیشتر که امنیت منطقه را تهدید می‌کند، می‌دانیم. کاری که ایران دیروز انجام داد اعمال صحیح حق دفاع از خود بود. خواستار توقف حضور غیرقانونی آمریکا در خاک سوریه هستیم.,FarsNews_Agency
222,۲.اسرائیل با پوشش و دفاع آمریکا در غزه نسل‌کشی می‌کند. ۲ هفته قبل حمله‌ای را به جمهوری اسلامی کردند. بیانیه دادیم و اعلام کردیم از حق خود استفاده می‌کنیم. درخواست کردیم اقدام اسرائیل محکوم شود و تصمیماتی علیه‌شان گرفته شود اما این اتفاق رخ نداد.,FarsNews_Agency
223,۱.نمایندهٔ ایران در شورای امنیت: حملۀ نظامی ایران پاسخی به اقدامات اسرائیل بود؛ این عملیات براساس حق دفاع از خود و ضروری و متناسب بود. اقدام نظامی دقیق انجام دادیم و آسیبی به غیرنظامیان نزدیم. آمریکا، انگلیس و فرانسه چشم خود را در برابر واقعیت بستند.,FarsNews_Agency
224,نمایندهٔ رژیم صهیونیستی در نشست شورای امنیت: حملهٔ ایران تهدیدی برای مسجدالاقصی و مسلمانان بود!,FarsNews_Agency
225,نمایندهٔ چین در شورای امنیت: درگیری طولانی در غزه باعث افزایش تنش در منطقه خواهد شد. حمله به کنسولگری ایران در دمشق خطرناک و نقض قوانین بین‌المللی بود. به گفتهٔ ایران، اقدام نظامی این کشور در تلافی حمله به کنسولگری بود.,FarsNews_Agency
226,۳.اگر کنسولگری یا سفارت کشور غربی هدف قرار می‌گرفت بلافاصله همین کشورها آن را محکوم می‌کردند و خواستار تنبیه متجاوز می‌شدند اما وقتی پای کشورهای دیگر وسط می‌آیند و آن‌ها می‌خواهند از حق دفاع از خود استفاده کنند، غربی‌ها استانداردِ دوگانۀ خود را به نمایش می‌گذارند.,FarsNews_Agency
