,text,user
116,"He further said: Today, the West is supporting the Zionist regime with all its might, and this kind of genocide and crime against humanity shows the civilization of the West.",Iran_GOV
117,🇮🇷 | The Minister of Interior said: It is surprising how some countries still do not cut off their relationship with the Zionist regime and are complicit in these crimes and atrocities.,Iran_GOV
118,"🇮🇷 | The Deputy Minister of Economic Diplomacy called the deepening and expansion of economic cooperation with neighbors, countries in the region, Asian countries and the countries of the ""Global South"" as one of the main priorities of the economic diplomacy of Iran.",Iran_GOV
119,"🇮🇷 | The high-ranking political-economic delegation of our country, headed by the Deputy Minister of Economic Diplomacy of the Islamic Republic of Iran, during a trip to Islamabad on Thursday, met with senior Pakistani officials, including the Minister of Oil, Deputy of FM.",Iran_GOV
120,"RT @MhmmdJamshidi: In a written message, the Islamic Republic of Iran warns US leadership not to get dragged in Netanyahu's trap for US: St…",Iran_GOV
121,RT @IRIMFA_EN: Statement of the Ministry of Foreign Affairs of the Islamic Republic of Iran on the Occasion of International #QudsDay – 202…,Iran_GOV
122,RT @khamenei_ir: The equation has changed and will continue to change in the West Asian region following the Al-Aqsa Flood. The enemies of…,Iran_GOV
123,"at the same time, the security of diplomats and places Diplomacy has been completely violated in this terrorist act by the Israeli regime. https://t.co/EpGx9prqyI",Iran_GOV
124,"In this conversation, the Minister of Foreign Affairs emphasized: In addition to the testimony of seven Iranian nationals with a diplomatic mission and a military advisor to fight terrorism and six Syrian citizens, including a mother and child, regional peace and security and...",Iran_GOV
125,"🇮🇷 | Telephone conversation between the Minister of Foreign Affairs and Josep Burrell, the High Representative of the European Union for Foreign Policy and Security Affairs",Iran_GOV
126,"🇮🇷 | Dr. Raisi at the ""Minbar Quds"" ceremony: The world and the region will not return to the conditions before the Al-Aqsa storm operation. Shameful compromise projects have turned into gambling on a losing horse. https://t.co/93M4MCSVC2",Iran_GOV
127,"🇮🇷 | Iran's ambassador to Syria: According to international law, Iran has the right to respond to the crime committed by the Zionist regime.",Iran_GOV
128,🇮🇷 | Iran's representative in the Security Council: England and America are falsely hiding their own role in regional events. The root of the suffering of the Palestinian people in the last 70 years is British colonialism.,Iran_GOV
129,"🇮🇷 | Dr. Raisi emphasized the importance of taking practical steps to strengthen political, economic and cultural relations between Iran and Turkey in a phone call between the presidents of the two countries. https://t.co/8w7QOR7CF2",Iran_GOV
130,The dimensions of this hateful attack are being investigated and the responsibility for its consequences lies with the aggressor Zionist regime.,Iran_GOV
131,"The Islamic Republic of Iran, while reserving its rights to take countermeasures, decides on the type of reaction and punishment of the aggressor.",Iran_GOV
132,"🇮🇷 | Nasser Kanani, the spokesman of the Ministry of Foreign Affairs, considered this attack a gross violation of international regulations, especially the 1961 Vienna Convention on Diplomatic Relations.",Iran_GOV
133,🇮🇷 | The foreign ministers of the Islamic Republic of Iran and the Arab Republic of Egypt reviewed the positive developments in recent months in bilateral relations and discussed ways to develop relations based on the will of the political leaders of the two countries. https://t.co/7Ex9TFSaV1,Iran_GOV
134,"🇮🇷 | Dr. Raisi emphasized the importance of taking practical steps to strengthen political, economic and cultural relations between Iran and Turkey in a phone call between the presidents of the two countries. https://t.co/6PLTniDkyd",Iran_GOV
135,"🇮🇷 | The Minister of Foreign Affairs of our country, who traveled to Ashgabat to consult with the authorities of Turkmenistan, met and talked with Rashid Murdov, the Deputy Head of the Cabinet of Ministers and the Minister of Foreign Affairs of this country, this afternoon. https://t.co/yF2WK1eX9W",Iran_GOV
136,🇮🇷 | The spokesperson of the Ministry of Foreign Affairs considered the approval of the UNSC resolution on the ceasefire in the Gaza Strip after six months of failure and inability to deter the war crimes of the Zionist regime citizens to be a positive but insufficient step. https://t.co/dA8QtKydoT,Iran_GOV
137,🇮🇷 | Dr. Raisi in a meeting with the head of the political bureau of the Hamas movement: The fierce resistance and stand of the people of Gaza has turned the issue of Palestine into the issue of the world of humanity. https://t.co/ayAFRcPNJs,Iran_GOV
138,"🇮🇷 | In today's phone conversation, Hossein Amirabdollahian, the Minister of Foreign Affairs of our country and the High Representative of the European Union in foreign affairs and security policy, discussed the latest status of important regional and international issues. https://t.co/Dy90YfnQLd",Iran_GOV
139,"Dr Raisi: 1402 was the flourishing year of Iran's presence on the international scene. Membership in BRICS after Shanghai was an important achievement in foreign policy. Trade with neighbours increased and cooperation with Latin America and Africa, had been activated. https://t.co/25nNU46T50",Iran_GOV
140,"🇮🇷 | The Spokesman of the Ministry of Foreign Affairs, Nasser Kanani, strongly condemned the inhumane and horrible crimes of the Zionist regime army against the medical staff, patients, wounded and displaced Palestinians in Gaza's Shafai Hospital. https://t.co/me9Pv5S40F",Iran_GOV
141,"🇮🇷 | In a message to the President of the Russian Federation, the President expressed his condolences to him, the government and the people of his country, and strongly condemned the incident. https://t.co/JHjuir4u84",Iran_GOV
142,"According to our country's scientific diplomacy policy program, more than 35% of the country's scientific-international productions have been done with the participation of international researchers.",Iran_GOV
143,"🇮🇷 | Minister of Science: The international journals of our country have increased by 60% in these 2.5 years, and the rank of Iran's online journals has reached the sixth rank today.",Iran_GOV
144,"🇮🇷 | This year's International Nowruz Day commemoration ceremony was held by the delegation of the Islamic Republic of Iran in the United Nations with the presence of ambassadors and diplomats of 12 countries in the Nowruz area, as well as  President of the United Nations. https://t.co/CfZg334a5b",Iran_GOV
145,"🇮🇷 | President in Nowruz message of 1403: In the case of Gaza, we are witnessing the effect of standing up against the enemy. The oppressors of the world provided the Zionists with the most up-to-date stone-breaking bombs to billions of dollars to kill two million people in Gaza. https://t.co/lqqEVcLW6Y",Iran_GOV
146,RT @khamenei_ir: I would like to extend my congratulations to the entire Iranian nation on the arrival of #Nowruz&amp; the beginning of this ne…,Iran_GOV
147,"🇮🇷 | Ali Bahraini, Ambassador and Permanent Representative of the Islamic Republic of Iran to the United Nations Office in Geneva, chaired the disarmament conference. https://t.co/t25bL1sDjI",Iran_GOV
148,🇮🇷 | Dr. Raisi in the telephone conversation between the presidents of Iran and Russia: The presence of Iran and Russia in regional organizations and the implementation of Fimabin agreements is a good basis for improving relations. https://t.co/COB1xGxip1,Iran_GOV
149,"RT @IRIMFA_EN: The Islamic Republic of #Iran officially began its presidency as the head of the Conference on #Disarmament (CD).
Iran is co…",Iran_GOV
150,"🇮🇷 | On the second night of the holy month of Ramadan, a group of professors and elites of advanced sciences and technologies were the guests of the president and spoke directly to the head of state. https://t.co/5TaDYKh5OS",Iran_GOV
151,🇮🇷 | The vice president of international business promotion of the Trade Development Organization announced the holding of the second Iran-Africa international summit on April 26-29 with the participation of more than 40 African countries.,Iran_GOV
152,"Referring to the sensitive and complex conditions of the region, the Minister of Defense added: America and the Zionist regime are seeking to escalate the crisis in the region https://t.co/04OIiFIVYD",Iran_GOV
153,"🇮🇷 | The Minister of Defense of the Syrian Arab Republic met and talked with the Minister of Defense and Support of the Armed Forces of the Islamic Republic of Iran, Brigadier General Ashtiani, while attending the headquarters of the Ministry of Defense in Tehran.",Iran_GOV
154,"The president expressed his hope that with the blessing of Ramadan, we will be able to take effective steps to fight the oppression and exploitation of the rulers, especially the Zionist usurping regime, and witness the dignity and pride of Muslims,especially nation of Palestine. https://t.co/nC6j8TfCOL",Iran_GOV
155,🇮🇷|Dr. Raisi in his congratulatory message on the arrival of the month of Ramadan to the leaders and people of Islamic countries: The month of Ramadan is a great opportunity to provide the means of excellence for ourselves and the Islamic society by appealing to divine teachings.,Iran_GOV
156,"The agenda of the conference in the 2024 summit includes the following main items: stopping the nuclear arms race and nuclear disarmament, preventing nuclear war, comprehensive disarmament program and transparency in weapons. https://t.co/4VtVRTyzD8",Iran_GOV
157,"🇮🇷 | The 2024 meeting of the United Nations Disarmament Summit, which will continue from the middle of last winter until the coming summer, will be held under the chairmanship of Iran.",Iran_GOV
158,"🇮🇷 | The Minister of Culture and Islamic Guidance stated that Gaza should be included in the horizon of Ramadan and said: While some people want Gaza to be forgotten, the international section of the Quran exhibition should insist on this issue.",Iran_GOV
159,🇮🇷| Six proposals of the Minister of Foreign Affairs of our country in the extraordinary meeting of the Council of Ministers of Foreign Affairs of the member countries of the Organization of Islamic Cooperation in Jeddah: https://t.co/C4MzZ99DkM,Iran_GOV
160,🇮🇷 | Dr. Raisi in a meeting with the Minister of Defense of Armenia: Giving space to foreigners does not bring security and peace will be guaranteed only with the cooperation of the countries of the region. https://t.co/aP2xZ8Cjnm,Iran_GOV
161,"🇮🇷 | Dr. Raisi in the meeting of the new ambassadors of the Islamic Republic of Iran in 5 countries of the world: the main mission of the embassies of the Islamic Republic of Iran is the ""mission of transformation"". https://t.co/apPLq7ByNN",Iran_GOV
162,"🇮🇷 | The Minister of Defense of our country said in the meeting with his Armenian counterpart: Regarding the security of the region, we believe that the security architecture of the region should be designed in the region itself. https://t.co/wYwfvMxJUp",Iran_GOV
163,🇮🇷 | The ambassador and permanent representative of the Islamic Republic of Iran to the United Nations announced that Iran is steadfast in its commitment to close cooperation with neighboring countries to promote peace and security in Afghanistan.,Iran_GOV
164,"🇮🇷 | The Minister of Defense of our country said in the meeting with his Armenian counterpart: Regarding the security of the region, we believe that the security architecture of the region should be designed in the region itself. https://t.co/wax8LCPsme",Iran_GOV
165,"🇮🇷 | Iran's foreign minister, who has traveled to Jeddah to participate in the meeting of the Organization of Islamic Cooperation, met with his Saudi counterpart and discussed the situation in Gaza. https://t.co/URTqZ96zGJ",Iran_GOV
166,"RT @khamenei_ir: Imam Khamenei planted three saplings, one of which was an olive sapling representing the unique resistance of the Palestin…",Iran_GOV
167,🇮🇷 | Dr. Raisi at the joint meeting of the high-ranking delegations of Iran and Algeria: I hope the trip to Algeria will be a turning point in the expansion of cooperation. We consider Algeria's regional policy to promote peace and security as positive. https://t.co/2U9wTCoPce,Iran_GOV
168,"🇮🇷 | At the end of the official visit of the president of our country to Algeria, Iran and Algeria stated in an official statement that the leaders of the two countries were satisfied with the quality of the talks and the positive results obtained. https://t.co/wGjtoVZVFj",Iran_GOV
169,"🇮🇷 | On the sidelines of his trip to Algeria and participating in the OPEC Gas Summit, Dr. Raisi met and talked with the presidents of Tunisia, Iraq, Mozambique and Bolivia. https://t.co/K3e7xGd8ae",Iran_GOV
170,"🇮🇷| In a statement regarding the annual report of the Swedish Security Service, which mentioned the name of the Islamic Republic of Iran as one of the threats against Sweden without any real basis, the Iranian Embassy in Sweden rejected these claims and considered them malicious",Iran_GOV
171,"🇮🇷| Foreign Minister Hossein Amirabdollahian, continuing his diplomatic consultations during this trip, met and talked with UN High Commissioner for Human Rights Volker Turk on Tuesday. https://t.co/oSKARIJTZV",Iran_GOV
172,"🇮🇷 | The 10th political and strategic consultation committee of Iran and Oman was held in Tehran with the presence of Ali Bagheri and ""Sheikh Khalifa Al-Harthi"" the deputy foreign ministers of the two countries. https://t.co/aJccEI0aoZ",Iran_GOV
173,🇮🇷 | The Minister of Economy of Iran and the Minister of Foreign Affairs and Trade of Hungary had constructive discussions in the framework of the fourth joint economic commission of the two countries and at the end of this meeting they signed important economic documents.,Iran_GOV
174,"🇮🇷 | Hossein Amirabdollahian, the Minister of Foreign Affairs of our country, welcomed his Hungarian counterpart, Peter Siarto, at the Ministry of Foreign Affairs of Iran. https://t.co/TLMga5z3ia",Iran_GOV
175,"Also, according to the information of this system, 1,313 knowledge-based companies are active in the field of foreign trade, and the country's knowledge-based exports have grown 3 times this year.",Iran_GOV
176,"🇮🇷 | Hossein Amir Abdullahian, the Minister of Foreign Affairs of our country, in his meeting with the President of Sri Lanka, referring to the agreement to hold a joint economic commission, said that Iran is ready to expand bilateral cooperation. https://t.co/tMi8pROcE5",Iran_GOV
177,"According to part of the information of this system, from a total of 9599 active knowledge-based companies, 516 thousand billion tomans of product sales have been recorded, and the value of the first-time projects was 71 million dollars.",Iran_GOV
178,🇮🇷|Dr. Raisi visited the exhibition of innovative companies during the supervision of the headquarters of the Vice-Chancellor for Science and Technology and Knowledge-Based Economy held at the House of Innovation and Technology of Iran (iHiT). https://t.co/CTdkBPSadG,Iran_GOV
179,"🇮🇷 | Spokesperson of the Ministry of Foreign Affairs: The presence of American forces in Iraq will not ensure the security of this country. Basically, we are against the presence of military forces of foreign countries in the region.",Iran_GOV
180,"🇮🇷 | In the meeting with the President of Tatarstan, the Minister of Economy stated: Iran has recently started the process of joining the BRICS agreement, and we in the Ministry of Economic Affairs have started serious plans and measures to use these new capacities.",Iran_GOV
181,"RT @IRIMFA_EN: The Islamic Republic of Iran🇮🇷 &amp; 
The International Day of #Women and Girls in #Science

The number of male graduates has in…",Iran_GOV
182,"RT @IRIMFA_EN: 🎞 The Islamic Revolution🇮🇷 is now 45 years old...✌️

Despite the false imaginations of some who had been dreaming that #Iran…",Iran_GOV
183,"RT @IRIMFA_EN: 🎞️The Glorious Islamic Republic of Iran🇮🇷 with an ancient history, old civilization, rich culture, attractive &amp; diverse natu…",Iran_GOV
184,"Continuing to receive congratulatory messages on the anniversary of the victory of the Islamic Revolution, so far the heads and officials of Japan, South Korea, Singapore, Croatia, China, Ethiopia, Uzbekistan, Tajikistan and Kyrgyzstan have sent messages to congratulate Dr Raisi. https://t.co/9f6hGys1zk",Iran_GOV
185,Heads and officials of different countries congratulated the President of our country on the anniversary of the victory of the Islamic Revolution.,Iran_GOV
186,"🇮🇷 | AmirAbdollahian, the Minister of Foreign Affairs of our country, who has traveled to Beirut, met with Seyyed Hassan Nasrollah, the Secretary General of Hezbollah in Lebanon. https://t.co/LM77R5AffZ",Iran_GOV
187,"🇮🇷 | President at the ceremony of the anniversary of the victory of the Islamic Revolution in the presence of ambassadors living in Iran: If the West respected democracy, the Yemeni people would have been able to put aside all the conspiracies against them. https://t.co/PAR7bQcVTd",Iran_GOV
188,"Wherever Americans have been present, they have been the source of evil and sedition. America has not solved any problems of any country and is only looking for its own interests https://t.co/egkczycnF7",Iran_GOV
189,"🇮🇷 | President at the ceremony of the anniversary of the victory of the Islamic Revolution in the presence of Iranian ambassadors: Iran believes in peace and stability in the region; The presence of Americans in Iraq, Syria, and Afghanistan does not create security in any way.",Iran_GOV
190,"It has taken 4 years to build Iranium device. This device has been monopolized by America, England and Germany. This device is one of the strategic devices of the nuclear industry.",Iran_GOV
191,🇮🇷 | Head of the Atomic Energy Organization: Coordination with the agency is progressing and we hope that this process will continue and we will be able to break the space that the enemies are pursuing for the nuclear industry.,Iran_GOV
192,"🇮🇷 | Iran's ambassador to the United Nations announced: Iran strongly condemns the military operations carried out by the United States of America on the territory of Iraq and Syria on February 2, 2024. https://t.co/9aCk7kHwpB",Iran_GOV
193,"🇮🇷 | The President told the National Conference of Progress: Nations in all parts of the world learned from the Islamic Revolution that we can, they learned that it is possible to demand freedom, independence, rights and justice https://t.co/qEEeuqGBmH",Iran_GOV
194,"One is that I am a Portuguese. The Portuguese occupied Hormuz Island and part of your country. Second, I tried very hard to reduce the shadow of sanctions on the Iranian people, especially during the corona era when the vaccine was introduced to Iran, but I could not.",Iran_GOV
195,"🇮🇷 | The President told the National Conference of Progress: At the session of the UN General Assembly, the UN Secretary General told me that I owe you two apologies.",Iran_GOV
196,🇮🇷 | Ceremony of honoring the medalists of the World Olympiads with the presence of the President https://t.co/7FMtWvpbAQ,Iran_GOV
197,🇮🇷 | Minister of Communications: Iran has two more space launches on its agenda,Iran_GOV
198,🇮🇷 | Dr. Raisi in the commemoration ceremony of the National Space Technology Day: 11 successful space launches in the last 2 and a half years are the result of turning sanctions into opportunities. Being in space is considered a driving force for different fields https://t.co/lrHeE1DxwC,Iran_GOV
199,"🇮🇷| In a message to the 7th Tehran International Conference on Climate Change,the head of the World Meteorological Organization said:I am grateful to the government of the Islamic Republic of Iran for providing an excellent platform to face the challenges of climate change today",Iran_GOV
200,"אל-קודס הקדושה תהיה בידי המוסלמים, והעולם המוסלמי יחגוג שחרור פלסטין. https://t.co/PB3wZk1jcN",khamenei_ir
201,The malicious Zionist regime will be punished https://t.co/2miQi2JoiI,khamenei_ir
202,"RT @Khamenei_m: Eid al-Fitr, #Palestine &amp; punishing the Zionists
#EidAlFitr
#Gaza
#Iran https://t.co/CbyqweB7ky",khamenei_ir
203,"Muslim countries cutting relations with the Zionist regime is not just our expectation. The Muslim nations expect this. If Muslim countries hold a referendum, everyone will undoubtedly vote for their governments to cut relations.",khamenei_ir
204,"Muslim governments should cut economic and political relations with the Zionist regime - at least temporarily! Relations should be cut, and no one should help them as long as they are committing these crimes.",khamenei_ir
205,It’s regrettable some Muslim governments are helping the Zionist regime amid the conflict in Palestine. The Zionists suck the blood of a country for their own benefit when they gain a foothold in a country. Those helping the Zionist regime are helping bring their own destruction.,khamenei_ir
206,"This is not a small matter that the issue of Palestine has become the most important issue in London, Paris, and Washington. This is unprecedented. It is obvious that a new change is taking place in the Islamic world.",khamenei_ir
207,All of us should feel we have a responsibility with regard to Gaza.,khamenei_ir
208,"The Leader of the Islamic Revolution, Imam Khamenei, met with a number of the officials and ambassadors of Islamic countries on the occasion of Eid al-Fitr today https://t.co/j2X3nZo6vk",khamenei_ir
209,"When the Zionist regime attacks an Iranian consulate in Syria, it is as if it has attacked Iranian soil. That malicious regime has made a wrong move. It should be punished, and it will be punished.",khamenei_ir
210,"May God curse the usurping Zionist regime, which not only didn't stop their massacre of women, children, and defenseless people during the month of Ramadan but it even intensified the killing.",khamenei_ir
211,The bloodshed in Gaza during this year's month of Ramadan upset Muslims throughout the world.,khamenei_ir
212,I congratulate the entire Muslim ummah and the beloved Iranian nation on #EidAlFitr.,khamenei_ir
213,"Leader of the Islamic Revolution, Imam Khamenei, leading the Eid al-Fitr prayer in Tehran's Imam Khomeini (ra) Mosalla https://t.co/hHAB3bkXZq",khamenei_ir
214,There is a major flaw in Western universities that causes science to become a tool in the hands of the Zionist powers.,khamenei_ir
215,"RT @Khamenei_m: 📹 The moment when Imam Khamenei entered the Imam Khomeini (ra) Hussainiyah to meet with the university students, April 7, 2…",khamenei_ir
216,"RT @Khamenei_m: 📸 Imam Khamenei met with university students

Imam Khamenei met with a number of university students and representatives fr…",khamenei_ir
217,"I would like to both congratulate &amp; offer my condolences to the families of the martyrs killed in the terrorist attack in Damascus. We hope Almighty God will give patience to all the relatives of these martyrs, including their fathers, mothers, wives, children, &amp; other relatives.",khamenei_ir
218,בעזרת השם נגרום לציונים להתחרט על פשע התוקפנות שלהם נגד הקונסוליה האיראנית בדמשק,khamenei_ir
219,The equation has changed and will continue to change in the West Asian region following the Al-Aqsa Flood. The enemies of the Resistance have no option but to surrender to these changes. They should know that they will not be able to rule this region.,khamenei_ir
220,"The Zionists failed to achieve even a single one of the goals they were pursuing. They sought to destroy, abolish, and paralyze the Resistance, especially Hamas, but they have been unable to do that.",khamenei_ir
221,"The second defeat is the defeat suffered during these six months. These people in that regime declared certain goals on the first day they entered the battlefield to compensate for their first defeat, but none of those goals have been achieved during these six months.",khamenei_ir
222,"The first defeat took place on October 7th, and it will not be compensated for. A regime that relies on the accuracy of its intelligence and claims to be able to be see any bird that flies was defeated by a Resistance group with limited resources.",khamenei_ir
223,The Zionist regime has suffered two major defeats in the case of Gaza.,khamenei_ir
224,This year’s #QudsDay will be an international outcry against the usurping Zionist regime.,khamenei_ir
225,We are hopeful today’s youth will witness the day when Holy Quds is in the hands of the Muslims and they can pray there.,khamenei_ir
226,"The Zionist regime’s defeat in Gaza will continue. Their desperate efforts, like the terrorist attack on the Iranian consulate in Syria, will fail to save them from defeat. Of course, they will be punished for that action.",khamenei_ir
227,The Zionist regime is moving closer to its decline and extinction day by day.,khamenei_ir
228,"The Leader of the Islamic Revolution, Imam Khamenei, met with the heads of the three branches of the Iranian government and a number of the officials of the Islamic Republic today https://t.co/QHJdygnffd",khamenei_ir
229,"We will make the Zionists regret this crime of attacking the Iranian consulate in Syria and other crimes like this, by God's power and strength.",khamenei_ir
230,The evil Zionist regime will be punished by our courageous men.,khamenei_ir
231,"General Zahedi had been awaiting martyrdom since the 1360s AH [1980s] when fighting in dangerous battlefields. They [the martyrs] haven't lost anything &amp; have received their reward. But the grief of losing them weighs heavily on the Iranian nation, especially those who knew them.",khamenei_ir
232,"May the peace and mercy of God and those that are beloved by Him be upon martyrs Zahedi, Haj-Rahimi, and the other martyrs who were assassinated in this tragic event. And may God’s curse and damnation be upon the leaders of the oppressive, aggressive Zionist regime.",khamenei_ir
233,"The bold, selfless, general of Islam, Major General Mohammad Reza Zahedi, along with his honorable comrade, General Mohammad Hadi Haj-Rahimi, were martyred by the criminal act of the despised, usurping Zionist regime. https://t.co/NMzDTXKa8m",khamenei_ir
234,"Imam Khamenei, the Leader of the Islamic Revolution, has issued a message on the occasion of the martyrdom of the heroic Islamic General, Major General Mohammad Reza Zahedi, along with some of his comrades at the hands of the despised, usurping Zionist regime.",khamenei_ir
235,"With God's grace, you will see the ultimate victory of the people of Gaza. https://t.co/sxMpyl9Pza",khamenei_ir
236,"Up until now, the Resistance forces and the people of Gaza are the winners in the battlefield.",khamenei_ir
237,The Zionist regime's continuing to kill women and children despite all the military equipment and support it receives from the world's oppressive powers is proof that regime is unable to counter and defeat the Resistance forces.,khamenei_ir
238,The peak of dignity and steadfastness of the people of Gaza and Palestine and the failure of the Zionist regime in this 6-month war is a divine occurrence and phenomenon.,khamenei_ir
239,"The Leader of the Islamic Revolution, Imam Khamenei, met with the Secretary General of the Palestinian Islamic Jihad Movement,  Mr. Ziyad al-Nakhalah, and his accompanying delegation today https://t.co/zY1HYT4Bex",khamenei_ir
240,"The support for the Gazan people in the public opinion of the world and in the Islamic world, especially the Arab world, is an important matter.",khamenei_ir
241,Honorable Martyr Saleh al-Arouri was a great figure who received the blessed result of martyrdom as the Almighty God’s reward for his endeavors.,khamenei_ir
242,The Islamic Republic of Iran would never hesitate to support the Palestinian cause and the oppressed and resistant people of Gaza.,khamenei_ir
243,The great phenomenon of the patience of people in Gaza has turned the issue of Palestine into the world’s first issue despite the will of the enemy.,khamenei_ir
244,"The historic patience of people of Gaza in the face of crimes and barbarism of the Zionist regime, which is done relying on West’s full support, is a great phenomenon that has dignified Islam.",khamenei_ir
245,"Imam Khamenei met with Mr. Ismail Haniyeh, head of the political bureau of the Palestinian Islamic Resistance Movement Hamas, and his accompanying delegation on March 26, 2024 https://t.co/bug9nTBOCG",khamenei_ir
246,"The message of the Iranian nation's civilization, which is a source of dignity, is the message of its courageous stand against oppression in the world. It is against tyranny and greed, which are currently being manifested by the US, the Zionists, and others like them.",khamenei_ir
247,"A poem should have a message, and that which can be a good message is the message of religion, the message of morality, and the message of civilization.",khamenei_ir
248,"A poem is a form of media. Today, the challenges and conflicts in the world are fought in the media. It is a battle of the media. Whoever has a stronger media will be more successful in achieving their goals.",khamenei_ir
249,"RT @Khamenei_m: 📸 Imam Khamenei meets with poets

In the middle of the holy month of #Ramadan, on the eve of the anniversary of the birth o…",khamenei_ir
250,"המשטר הציוני לא רק בשמירה על עצמו הוא במשבר אלא  ביציאת מהמשבר הוא גם במשבר ולא יכול להציל את עצמו. אם המשטר הציוני יעזוב היום את עזה, הוא נכשל, ואם לא יעזוב אותה גם הוא נכשל.",khamenei_ir
251,"Whatever measures the Resistance forces in Yemen, Iraq, Syria, &amp; Lebanon take, the US attributes to Iran. This miscalculation will definitely bring the US to its knees. They don't understand the people. These people are wise &amp; determined. We, of course, support the Resistance.",khamenei_ir
252,"The US chose the worst scenario for Gaza. What it did has made it despised throughout the world. These people protesting in support of Palestine in the streets of London, Paris, other European countries, and the US itself are in fact expressing their hatred toward the US.",khamenei_ir
253,"Contradictions in decision-making, extreme confusion, and deep conflicts among the officials of the Zionist regime will bring its collapse closer, God willing.",khamenei_ir
254,"The Zionist regime is facing a crisis, not only in terms of protecting itself, but also in terms of coming out of the crisis. It’s unable to save itself. If the Zionist regime withdraws from Gaza today, it will have failed. And if it doesn’t withdraw, it will also have failed.",khamenei_ir
255,"The Resistance has unveiled its potential in recent months causing US calculations to go wrong. The US was seeking to dominate Iraq, Syria, Lebanon, and other countries in this region. The Resistance has shown that’s impossible. The US has no option but to leave the region.",khamenei_ir
256,People with an awake conscience naturally aren’t silent &amp; think of resistance when they see Zionists’ 70-year oppression. Creation of the Resistance Front was meant to confront this continuous oppression of the Zionist criminals against the Palestinian nation &amp; their supporters.,khamenei_ir
257,What has taken place in Gaza has shown the legitimacy of the creation of the Resistance Front. It has shown that the presence of the Resistance Front in the West Asian region is one of the most vital issues and that this Front must be strengthened day by day.,khamenei_ir
258,"Events in Gaza have shown the so-called civilized world in the West, which claims to support human rights, is dominated by such darkness. Over 30,000 ppl from children to the elderly are obliterated in a short time, &amp; the civilized world doesn't stop it &amp; they even help in this.",khamenei_ir
259,"RT @Khamenei_m: 📸 On the first day of the 1403 Iranian new year (March 20, 2024), the Leader of the Islamic Revolution, delivered his annua…",khamenei_ir
260,RT @PressTV: 🔴 LIVE: Leader of the Islamic Revolution Ayatollah Khamenei delivers speech on occasion of Nowruz https://t.co/Q6SnRTPauU,khamenei_ir
261,"If we plan to increase production, we must get people involved in the economy. We must pave the way for people to get involved in production &amp; remove obstacles. That's why the slogan I've chosen for this year is, “Surge in production through people’s participation.”",khamenei_ir
262,"In year 1403, the main issue of the country is the economy. The key to solving country’s economic problems lies in production – domestic production. If advancements in domestic production are pursued, many of the country’s key economic issues will be solved in a desirable manner.",khamenei_ir
263,I ask Almighty God to compensate for these bitter events and to continue granting the Iranian nation and the Muslim nations pleasing events and that which is a source of goodness and blessings for the Islamic Ummah and the Iranian nation.,khamenei_ir
264,"The year 1402, like all other yrs of our lives, was filled with sweet &amp; bitter moments. The tragic event took place in Kerman on anniv. of Martyr Soleimani’s assassination &amp; Baluchestan flood were among bitter events. The most tragic of all was the tragic event occurred in Gaza.",khamenei_ir
265,"The year 1402, just like all other yrs of our lives, was filled with both sweet &amp; bitter moments. The epic participation of ppl in Quds Day &amp; 22nd of Bahman, elections being held in safety &amp; without corruption &amp; govt’s actions in the intl. arena were some of the desirable events.",khamenei_ir
266,"I would like to extend my congratulations to the entire Iranian nation on the arrival of #Nowruz&amp; the beginning of this new year, which has coincided with the blessed month of #Ramadan, the spring of the hearts &amp; spirituality.",khamenei_ir
267,"RT @Khamenei_m: 📹 View

Moments of Imam Khamenei being affected by a video clip of Gazan children and teenagers reciting the Holy Quran, pl…",khamenei_ir
268,The Palestinian Resistance fighters have sent a message saying that there is no need to worry about them. They say that close to 90% of their equipment and capabilities are well-guarded and safe.,khamenei_ir
269,"There are some govts in the Muslim world that are helping the enemies of Gaza. God willing, one day they will be punished for this treachery, and they will see that what they did was ineffective.",khamenei_ir
270,"Helping the enemy of the Resistance, no matter who it is that is helping them, is definitely #haram and is truly a crime.",khamenei_ir
271,The Muslim world has a religious duty. Everyone must help Gaza in any way they can.,khamenei_ir
272,"For several months now the Zionists have been fighting the Palestinian resistance relying on various weapons &amp; the treacherous, oppressive assistance given by the US &amp; others. But the Resistance is still powerful, &amp; with God’s grace it will bring the Zionists to the ground.",khamenei_ir
273,"Two issues are at their peak in Gaza today:
1. The crimes and bloodthirstiness of the Zionists and Western civilization
2. The unique patience and steadfastness of the Palestinian people and the fighting strength of Hamas and the Resistance.",khamenei_ir
274,"It is these close ties with the #Quran that have been able to show the world the peak of resistance in #Palestine, especially in Gaza.",khamenei_ir
275,"RT @Khamenei_m: 📸 Imam Khamenei meeting with reciters of the Holy #Quran

On the first day of the blessed month of Ramadan, Imam Khamenei m…",khamenei_ir
276,RT @PressTV: 🔴 LIVE: Leader of the Islamic Revolution Ayatollah Seyyed Ali Khamenei delivers speech to Iranian reciters of Holy Quran. http…,khamenei_ir
277,"According to the Quran, a government that is formed based on Islam is, “… neither harming others, nor suffering harm.” https://t.co/7n23EbiAUL",khamenei_ir
278,"The Islamic Republic’s birth was an earthquake that created two fronts in the world. One is the front of liberal democracy that has an inherent aggression &amp; transgression, &amp; the other front is a republic based on Islam that’s mainly concerned with countering oppression.",khamenei_ir
